Date,Title,Teaser,Date_Link
False,Metropolitan Opera suspendiert Stardirigent Levine,Die Metropolitan Opera in New York hat die Zusammenarbeit mit ihrem Stardirigenten und langjährigen Musikdirektor ausgesetzt. Er soll mindestens vier Musiker missbraucht haben.,04.12.2017
False,Dengue-Impfstoff empört die Philippinen,730'000 Kindern wurden auf den Philippinen in einem Impfprogramm gegen das Dengue-Fiber geimpft – nun hat die Regierung das Programm gestoppt. Die Impfung könnte für manche Patienten gefährlich sein.,04.12.2017
False,So lobbyieren die Hochschulen in Bern,"Die Schweizer Hochschulen wollen Einfluss nehmen, wenn im Bundeshaus über Bildung diskutiert wird. Das Netzwerk Future spielt dabei eine entscheidende Rolle. Es ist schlank aufgestellt und wenig bekannt – dafür bestens vernetzt.",04.12.2017
False,Als die Schweiz die Weltmacht USA verstimmte,"Als der neue amerikanische Botschafter in Bern kürzlich sein Beglaubigungsschreiben übergab, war das eine Formalität. Das war nicht immer so: 1961 signalisierte die Schweiz der US-Regierung, dass sie einen vorgeschlagenen Botschafter nicht akzeptiere.",04.12.2017
False,Heiratsantrag im australischen Parlament,Ein australischer Abgeordneter hat seinem Partner in der Parlamentsdebatte um die gleichgeschlechtliche Ehe vom Rednerpult aus einen Heiratsantrag gemacht. Sein Partner antwortete mit einem lauten «Ja» von der Zuschauertribüne.,04.12.2017
False,Lafarge-Holcim räumt schwere Fehler in Syrien ein,Der Schweizer Zementkonzern arbeitet in der Affäre um Schutzgeldzahlungen an Extremisten mit den französischen Ermittlern zusammen.,04.12.2017
False,Wie der Kater zum «Sich-elendiglich-Fühlen» führt,"Er begleitet die Menschheit so lange wie der Alkohol: der Kater danach. Doch so verbreitet er ist, so wenig weiss man noch über ihn – und das, was ihn austreiben könnte.",04.12.2017
False,Massenproteste in Honduras,Rund eine Woche nach der Präsidentschaftswahl droht die Lage in Honduras wegen massiver Wahlfälschungsvorwürfe gegen Präsident Juan Orlando Hernández zu eskalieren.,04.12.2017
False,Das Potenzial der Schweizer Teams wurde erst angedeutet,"Podestplätze in vier von fünf Rennen – das ist das positive Fazit des Speed-Starts der Schweizer Frauen und Männer in Nordamerika. Doch in der Breite sind die Teams noch nicht ganz dort, wo sie hinwollen.",04.12.2017
False,CVP will Buttet zum Rücktritt bewegen,"Obwohl gegen den CVP-Nationalrat Yannick Buttet eine Untersuchung wegen Belästigung läuft, will der Walliser nicht zurücktreten. Am kommenden Montag will das Parteipräsidium Buttet unter Druck setzen.",03.12.2017
False,Alexander Gauland schleicht sich an die AfD-Spitze,"Die AfD hat ein neues Führungsduo: Alexander Gauland, 76-jährige graue Eminenz der Partei, wird Co-Sprecher von Jörg Meuthen. Er trat in letzter Minute an, angeblich spontan.",03.12.2017
False,Was von der Debatte über die Reform der Währungsunion zu erwarten ist,"Nächste Woche wird die EU-Kommission Vorschläge für die Reform der Euro-Zone vorlegen, übernächste Woche folgt ein Euro-Gipfel. Doch die Erwartungen sind gedämpft.",03.12.2017
False,Wie drei junge Männer die Herrschaft des Islamischen Staates in Mosul überlebten,"Amar, Mohammed und Ameen kennen sich nicht. Aber sie haben sich alle gegen den Islamischen Staat aufgelehnt, der drei Jahre über Mosul herrschte. Jeder auf ganz andere Art.",03.12.2017
False,Das Blut junger Menschen enthält verjüngende Inhaltsstoffe,"Tony Wyss-Coray fahndet im Blut junger Menschen nach Wirkstoffen, die den Alterungsprozess bremsen. Er hat bereits vielversprechende Kandidaten gefunden, aus denen er Medikamente entwickeln will.",03.12.2017
False,US-Steuerreform: Gut für die Reichen - gut für alle?,Mit hohen Steuerkürzungen für Firmen und Top-Verdiener wollen die Republikaner die Wirtschaft ankurbeln. Sie fahren damit vor allem den Staatshaushalt an die Wand.,03.12.2017
False,Die Sonderermittler geraten immer näher an Präsident Trump heran,Trumps ehemaliger Sicherheitsberater Michael Flynn muss mit dem Sonderermittler in der Russland-Affäre zusammenarbeiten.,03.12.2017
False,In der Ukraine wird auch die Religion zur Kampfzone,Kiew geht gegen den russischen Einfluss im Land vor und nimmt dabei auch die orthodoxe Kirche ins Visier. Und doch machen die verfeindeten Landeskirchen nun erstmals einen Schritt aufeinander zu.,03.12.2017
False,"«Man sollte sich gut überlegen, ob es eine gute Idee ist, Putin zu stürzen»","Die Geschichte Russlands ist gezeichnet von Leiden, Armut und Gewalt. Bis heute leidet das Land an der Last seiner Vergangenheit. Was ist anders an Russland? Und wie soll der Westen darauf reagieren? Der Osteuropahistoriker Jörg Baberowski mahnt zur Vorsicht.",03.12.2017
False,Swiss-Chef: «Ich verstehe die Aufregung über die angeblichen Preiserhöhungen auf der Strecke Zürich-Berlin nur begrenzt»,"Nach der Pleite von Air Berlin hat der Andrang auf die Strecke Zürich-Berlin massiv zugenommen. Passagiere klagen über höhere Preise. Swiss-Chef Thomas Klühr erklärt, wie die Swiss den Ansturm bewältigt.",03.12.2017
False,Mit gedruckten Triebwerken fliegen,Jetzt setzen auch grosse Industriekonzerne auf den 3-D-Drucker. Dabei steckt die additive Fertigung noch im Experimentierstadium. Doch bereits stammen Bauteile für Flugzeugtriebwerke aus dem 3-D-Drucker.,03.12.2017
False,SBB gibt Kunden nun doch Reduktion der Mehrwertsteuer weiter und senkt ÖV-Preise,False,03.12.2017
False,Wieso sie jede Woche 15 Minuten intensiv über katastrophale Risiken in ihrem Leben nachdenken sollten,"Statt Probleme zu lösen, sollten sie Probleme vermeiden, bevor sie auftreten. Klingt einfach, ist aber gar nicht so einfach. Denn Prävention ist nicht trivial.",03.12.2017
False,15 Hundertstel fehlen Beat Feuz zum nächsten Triumph,"Nach seinem Sieg zum Auftakt in Lake Louise erreicht der Emmentaler in der zweiten Abfahrt des Winters in Beaver Creek den 2. Platz. Schneller ist nur der Norweger Aksel Lund Svindal, der sich erstaunlich gut von gesundheitlichen Problemen erholt hat.",03.12.2017
False,Exklusiv für 48 Stunden: Wenn es in unseren Meeren mehr Plasticmüll gibt als Fische,False,03.12.2017
False,CVP will Buttet zum Rücktritt bewegen,"Obwohl gegen den CVP-Nationalrat Yannick Buttet eine Untersuchung wegen Belästigung läuft, will der Walliser nicht zurücktreten. Am kommenden Montag will das Parteipräsidium Buttet unter Druck setzen.",02.12.2017
False,Alexander Gauland schleicht sich an die AfD-Spitze,"Die AfD hat ein neues Führungsduo: Alexander Gauland, 76-jährige graue Eminenz der Partei, wird Co-Sprecher von Jörg Meuthen. Er trat in letzter Minute an, angeblich spontan.",02.12.2017
False,Was von der Debatte über die Reform der Währungsunion zu erwarten ist,"Nächste Woche wird die EU-Kommission Vorschläge für die Reform der Euro-Zone vorlegen, übernächste Woche folgt ein Euro-Gipfel. Doch die Erwartungen sind gedämpft.",02.12.2017
False,Wie drei junge Männer die Herrschaft des Islamischen Staates in Mosul überlebten,"Amar, Mohammed und Ameen kennen sich nicht. Aber sie haben sich alle gegen den Islamischen Staat aufgelehnt, der drei Jahre über Mosul herrschte. Jeder auf ganz andere Art.",02.12.2017
False,Das Blut junger Menschen enthält verjüngende Inhaltsstoffe,"Tony Wyss-Coray fahndet im Blut junger Menschen nach Wirkstoffen, die den Alterungsprozess bremsen. Er hat bereits vielversprechende Kandidaten gefunden, aus denen er Medikamente entwickeln will.",02.12.2017
False,US-Steuerreform: Gut für die Reichen - gut für alle?,Mit hohen Steuerkürzungen für Firmen und Top-Verdiener wollen die Republikaner die Wirtschaft ankurbeln. Sie fahren damit vor allem den Staatshaushalt an die Wand.,02.12.2017
False,Die Sonderermittler geraten immer näher an Präsident Trump heran,Trumps ehemaliger Sicherheitsberater Michael Flynn muss mit dem Sonderermittler in der Russland-Affäre zusammenarbeiten.,02.12.2017
False,In der Ukraine wird auch die Religion zur Kampfzone,Kiew geht gegen den russischen Einfluss im Land vor und nimmt dabei auch die orthodoxe Kirche ins Visier. Und doch machen die verfeindeten Landeskirchen nun erstmals einen Schritt aufeinander zu.,02.12.2017
False,"«Man sollte sich gut überlegen, ob es eine gute Idee ist, Putin zu stürzen»","Die Geschichte Russlands ist gezeichnet von Leiden, Armut und Gewalt. Bis heute leidet das Land an der Last seiner Vergangenheit. Was ist anders an Russland? Und wie soll der Westen darauf reagieren? Der Osteuropahistoriker Jörg Baberowski mahnt zur Vorsicht.",02.12.2017
False,Swiss-Chef: «Ich verstehe die Aufregung über die angeblichen Preiserhöhungen auf der Strecke Zürich-Berlin nur begrenzt»,"Nach der Pleite von Air Berlin hat der Andrang auf die Strecke Zürich-Berlin massiv zugenommen. Passagiere klagen über höhere Preise. Swiss-Chef Thomas Klühr erklärt, wie die Swiss den Ansturm bewältigt.",02.12.2017
False,Mit gedruckten Triebwerken fliegen,Jetzt setzen auch grosse Industriekonzerne auf den 3-D-Drucker. Dabei steckt die additive Fertigung noch im Experimentierstadium. Doch bereits stammen Bauteile für Flugzeugtriebwerke aus dem 3-D-Drucker.,02.12.2017
False,SBB gibt Kunden nun doch Reduktion der Mehrwertsteuer weiter und senkt ÖV-Preise,False,02.12.2017
False,Wieso sie jede Woche 15 Minuten intensiv über katastrophale Risiken in ihrem Leben nachdenken sollten,"Statt Probleme zu lösen, sollten sie Probleme vermeiden, bevor sie auftreten. Klingt einfach, ist aber gar nicht so einfach. Denn Prävention ist nicht trivial.",02.12.2017
False,15 Hundertstel fehlen Beat Feuz zum nächsten Triumph,"Nach seinem Sieg zum Auftakt in Lake Louise erreicht der Emmentaler in der zweiten Abfahrt des Winters in Beaver Creek den 2. Platz. Schneller ist nur der Norweger Aksel Lund Svindal, der sich erstaunlich gut von gesundheitlichen Problemen erholt hat.",02.12.2017
False,Exklusiv für 48 Stunden: Wenn es in unseren Meeren mehr Plasticmüll gibt als Fische,False,02.12.2017
False,Trumps Ex-Berater Flynn plädiert auf schuldig,"Der frühere Sicherheitsberater des amerikanischen Präsidenten hat Falschaussagen gegenüber dem FBI zugegeben. Die grosse Frage ist nun, was er den Ermittlern anbietet, um mit einer milderen Strafe davonzukommen.",01.12.2017
False,Die Hand Gottes zieht der Schweiz schwere Gegner,"Brasilien, Serbien und Costa Rica heissen die Gegner des Schweizer Nationalteams an der Fussball-WM vom kommenden Sommer in Russland. Es sind attraktive Widersacher, aber das Minimalziel Achtelfinal wird keine Selbstverständlichkeit sein.",01.12.2017
False,Das sind die Gruppen für die Fussball-WM 2018,"Die Schweiz trifft auf Rekordweltmeister Brasilien, Costa Rica und Serbien. Gastgeber Russland hat Losglück. Alle acht Gruppen auf einen Blick.",01.12.2017
False,Nächste Etappe der Schweizer Klimapolitik,"Der Bundesrat hat aufgezeigt, wie er das Pariser Klimaabkommen umsetzen möchte. Er macht dabei einen Schritt auf die Wirtschaft zu. Diese zeigt sich trotzdem unzufrieden.",01.12.2017
False,Republikaner drücken ihre Steuerreform durch,Präsident Trump und der republikanisch dominierte Kongress sind ihrem Ziel nahe. Die angestrebte Steuerreform ist aber teuer und dürfte das Land weiter spalten.,01.12.2017
False,"Der Strick, der CDU und SPD aneinanderfesselt","Halb zieht es sie, halb sinkt sie hin. Die SPD ist nach dem Treffen der Parteispitzen mit dem Bundespräsidenten auf dem Weg in eine grosse Koalition. Ihr gelingt es dabei, eine noch schlechtere Figur zu machen als die CDU.",01.12.2017
False,Die Jacke für alle Fälle,Die Parka-Jacke hat es im Laufe ihrer Geschichte vom Arbeiterkleidungsstück zum Modestatement geschafft – und vereint heute Funktion und Design.,01.12.2017
False,Ein neues Fluglärm-Rezept finden,"Nach zehn Jahren ist es an der Zeit, den Fluglärm-Index zu überarbeiten. Darin sind sich Befürworter wie Gegner des Instruments einig. Von einer vollständigen Abschaffung will man indes nichts wissen.",01.12.2017
False,Entscheidende Tage für Yannick Buttet,"Der Präsident der Unterwalliser CVP, Serge Métrailler, will zuerst sehen, was in der Causa Buttet zum Vorschein kommt. Bundespräsidentin Doris Leuthard findet derweil in Bern deutlichere Worte.",01.12.2017
False,Sprengvorrichtung bei Potsdamer Weihnachtsmarkt enthielt keinen Zünder,"In einer Apotheke am Potsdamer Weihnachtsmarkt wurde am Freitag ein verdächtiges Paket abgegeben. Im Inneren befanden sich Nägel, Kabel, Batterien und ein Böller. Die Polizei konnte bisher weder Sprengstoff noch Zünder finden.",01.12.2017
False,Zehn Betonelemente sollen den Zürcher Hauptbahnhof vor Terror schützen,Am Hauptbahnhof Zürich werden in der Nacht auf Samstag zehn Betonelemente installiert. Sie sollen vor möglichen Terrorangriffen mit Fahrzeugen schützen.,01.12.2017
False,Manchmal ist Schweigen besser,"Wenn es um die Saläre von Spitzenbankern geht, lässt sich UBS-Chef Sergio Ermotti in schlagzeilenträchtige Diskussionen ein. Das sollte er nicht tun.",01.12.2017
False,Der Vietnamkrieg hat viele Amerikaner traumatisiert. David Clark ist einer von ihnen,False,01.12.2017
False,Bei den SBB ist nichts mehr wie früher – gut so!,Wer stellt sich blöd an mit der SBB-App? Wir. Wer kann sich nicht bei «Swiss Pass» registrieren? Wir. Ohne Fahrgäste wären die Schweizerischen Bundesbahnen viel besser dran.,01.12.2017
False,Weshalb «Nudging» ein Angriff auf die Würde des Menschen ist,Alle würden am liebsten alle anschubsen und smart zu ihrem Glück verführen: Das «Nudging» hat sogar Nobelpreis-Weihen erhalten. Zu Recht? Kritik eines neuerdings erhobenen belehrenden Tons in Wissenschaft und Politik.,01.12.2017
False,Argentinien rechnet mit seinen Mördern und Folterern ab,In einem historischen Urteil hat ein argentinisches Gericht 48 ehemalige Militärs zu hohen Gefängnisstrafen verurteilt. Sie sind verantwortlich für das Verschwinden von fast 800 Personen während der Militärdiktatur. Viele Schicksale bleiben ungeklärt.,30.11.2017
False,Argentinische Marine erklärt Besatzung des vermissten U-Boots für tot – Suche eingestellt,Die Rettungsaktion für die 44-köpfige Besatzung des vermissten U-Boots «ARA San Juan» wurde eingestellt. Die Suche nach dem U-Boot geht aber weiter.,30.11.2017
False,"Zürcher Politbarometer: «Hauptsache ist, dass Wohnungen gebaut werden – egal, von wem»","Genossenschaften sollen gefördert werden, aber auch private Bauprojekte. Das findet eine Mehrheit der Stadtzürcher laut einer Umfrage der NZZ und des Forschungsinstituts Sotomo. Auch sonst bringt die Studie Interessantes zutage.",30.11.2017
False,Der höhere Ölpreis ist nicht allein das Werk der Opec,Die Opec hat zusammen mit Russland die Förderkürzung bis Ende des nächsten Jahres verlängert. Dadurch soll der Erdölpreis gestützt werden. Ist das Ziel erreicht?,30.11.2017
False,Die Erdölproduzenten verlängern die Förderdrosselungen,"Die Opec und weitere Erdölstaaten weiten die Kürzung der Produktion bis Ende 2018 aus. Dadurch soll der Preis gestützt werden. Es gibt aber auch Befürchtungen, dass der Markt überhitzt.",30.11.2017
False,Weisses Haus will Rex Tillerson offenbar durch CIA-Chef ersetzen,False,30.11.2017
False,Der FCZ gewinnt und Ancillo Canepa kann nicht mitreden,Ancillo und Heliane Canepa verpassen die Cup-Sensation ihres FCZ. Sie sind nach dem 1:3 bereits auf dem Heimweg.,30.11.2017
False,GC erzwingt das Glück,"Lugano ist im Cup-Viertelfinal das bessere Team, doch im Penaltyschiessen jubelt GC. Im Halbfinal treffen die Grasshoppers nun auf den FCZ.",30.11.2017
False,YB spielt fast ohne Angstgefühle,Die Young Boys stehen zum ersten Mal seit 2009 wieder in einem Cup-Halbfinal. Matchwinner beim 2:1 gegen St. Gallen ist Roger Assalé.,30.11.2017
False,Walliser Bergdorf Albinen beschliesst Lockangebot für Familien,"Wer künftig ins Bergdorf Albinen zieht, erhält bis zu 70 000 Franken Belohnung. Dies hat die Urversammlung des Dorfes mit grosser Mehrheit entschieden.",30.11.2017
False,Bundesgeld blockiert die Rentenreform,Der geplante Ausbau der Subventionen für die AHV wird künftige Reformen des Sozialwerks erschweren.,30.11.2017
False,Ein rarer Fund: Forscher entdecken Hunderte von Flugsaurier-Eiern,"Wissenschafter sind in China auf einen wahren Schatz gestossen: eine Lagerstätte mit Hunderten versteinerter Pterosaurier-Eiern. Einige davon enthalten Embryonen, die einiges über das Brutverhalten dieser Flugsaurier verraten.",30.11.2017
